edge_id,relationship,source_prerequisite_id,source_lesson_node_id,source_lesson_id,source_lesson_title,source_module,source_assignment_date,source_path,prerequisite_text,target_lesson_node_id,target_lesson_id,target_lesson_title,target_module,target_assignment_date,target_path,temporal_relation,is_primary_match,confidence,match_basis,evidence,candidate_rank,candidate_score,propagated_from_exact_text,review_status,cycle_flag,cycle_component_id,cycle_member_count
P212-E0128,REQUIRES,P212-0238,212-M1-019,212-M1-019,Comparing Normal Force and Weight at the Top of a Hill,M1,2026-07-05,/Users/jake/Developer/study/vault/212/M1/2026-07-05-PQ-1/Lessons/Problem-3.md,The net force points in the same direction as the acceleration.,212-M1-011,212-M1-011,Finding the Net-Force Direction in Circular Motion,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-4.md,earlier,true,High,concept_equivalent,The lesson applies Newton's second law to give net force the acceleration direction.,1,0.4826,false,semantically-reviewed,false,,
P212-E0129,REQUIRES,P212-0240,212-M1-015,212-M1-015,Finding the Minimum Period Before a Coin Slips,M1,2026-07-05,/Users/jake/Developer/study/vault/212/M1/2026-07-05-PQ-1/Lessons/Problem-4.md,Know that circular motion needs inward radial acceleration $a_r=v^2/r$.,212-M1-055,212-M1-055,Finding Radial Acceleration From Inward Forces,M1,2026-07-02,/Users/jake/Developer/study/vault/212/M1/2026-07-02-M1-5/Lessons/Problem-3.md,earlier,true,High,worked_move_equivalent,The lesson uses inward radial acceleration and an inward-positive force equation for circular motion.,1,0.4688,false,semantically-reviewed,false,,
P212-E0130,REQUIRES,P212-0242,212-M1-015,212-M1-015,Finding the Minimum Period Before a Coin Slips,M1,2026-07-05,/Users/jake/Developer/study/vault/212/M1/2026-07-05-PQ-1/Lessons/Problem-4.md,Know that period and speed are related by $v=2\pi r/T$.,212-M1-039,212-M1-039,Putting Period in the Denominator for Rotating-Disk Speed,M1,2026-06-25,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-3.md,earlier,true,High,worked_move_equivalent,The lesson derives angular speed two pi over T and connects period to tangential speed.,1,0.3601,false,semantically-reviewed,false,,
P212-E0131,REQUIRES,P212-0244,212-M1-065,212-M1-065,Bead on a Frictionless Cone,M1,2026-07-05,/Users/jake/Developer/study/vault/212/M1/2026-07-05-PQ-1/Lessons/Problem-5.md,Draw a free-body diagram using only real forces.,212-M1-026,212-M1-026,Choosing a Free-Body Diagram for a Conical Pendulum,M1,2026-06-30,/Users/jake/Developer/study/vault/212/M1/2026-06-30-M1-4/Lessons/Problem-7.md,earlier,true,High,worked_move_equivalent,The lesson builds a free-body diagram from only real interactions and rejects centripetal force as an extra arrow.,1,0.5286,false,semantically-reviewed,false,,
P212-E0132,REQUIRES,P212-0245,212-M1-065,212-M1-065,Bead on a Frictionless Cone,M1,2026-07-05,/Users/jake/Developer/study/vault/212/M1/2026-07-05-PQ-1/Lessons/Problem-5.md,Resolve an angled force into components.,212-M1-060,212-M1-060,Writing the Vertical Force Equation on a Banked Track,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-6.md,earlier,true,High,worked_move_equivalent,The lesson resolves each angled contact force into orthogonal components.,3,0.3357,false,semantically-reviewed,false,,
P212-E0133,REQUIRES,P212-0246,212-M1-065,212-M1-065,Bead on a Frictionless Cone,M1,2026-07-05,/Users/jake/Developer/study/vault/212/M1/2026-07-05-PQ-1/Lessons/Problem-5.md,Use $\sum F_r = mv^2/r$ for uniform circular motion.,212-M1-061,212-M1-061,Resolving Banked-Track Forces Along the Centripetal Direction,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-7.md,earlier,true,High,worked_move_equivalent,The lesson writes the radial force sum exactly as m v squared over r.,,,false,semantically-reviewed,false,,
P212-E0134,REQUIRES,P212-0247,212-M1-065,212-M1-065,Bead on a Frictionless Cone,M1,2026-07-05,/Users/jake/Developer/study/vault/212/M1/2026-07-05-PQ-1/Lessons/Problem-5.md,Use $T = 2\pi r/v$ for one circular orbit.,212-M1-059,212-M1-059,Finding Centripetal Force From Radius and Period,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-3.md,earlier,true,High,worked_move_equivalent,The lesson derives v equals two pi r over T for one orbit and supports solving it for T.,,,false,semantically-reviewed,false,,
P212-E0135,REQUIRES,P212-0249,PATH:M1/2026-07-06-Q-1/Lessons/Problem-1.md,,Acceleration in Constant-Speed Circular Motion,M1,2026-07-06,/Users/jake/Developer/study/vault/212/M1/2026-07-06-Q-1/Lessons/Problem-1.md,Recognize the radius from an object to the center of a circle.,212-M1-007,212-M1-007,Comparing Centripetal Acceleration with the Radius Vector,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-7.md,earlier,true,High,concept_equivalent,The lesson explicitly teaches the radius vector with its tail at the center and head at the object.,3,0.2572,false,semantically-reviewed,false,,
P212-E0136,REQUIRES,P212-0250,PATH:M1/2026-07-06-Q-1/Lessons/Problem-1.md,,Acceleration in Constant-Speed Circular Motion,M1,2026-07-06,/Users/jake/Developer/study/vault/212/M1/2026-07-06-Q-1/Lessons/Problem-1.md,Recognize the tangent direction at a point on a circle.,212-M1-006,212-M1-006,Recognizing Tangential Velocity in Circular Motion,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-6.md,earlier,true,High,concept_equivalent,The lesson identifies tangent direction from the object's location and sense of rotation.,1,0.3668,false,semantically-reviewed,false,,
P212-E0137,REQUIRES,P212-0252,PATH:M1/2026-07-06-Q-1/Lessons/Problem-2.md,,Choosing the Net-Force Vector in Constant-Speed Circular Motion,M1,2026-07-06,/Users/jake/Developer/study/vault/212/M1/2026-07-06-Q-1/Lessons/Problem-2.md,Distinguish an object's speed from the direction of its velocity.,212-M1-048,212-M1-048,Identifying Velocity Direction in Non-Uniform Circular Motion,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-10.md,earlier,true,High,concept_equivalent,The lesson distinguishes velocity direction along the tangent from speed as its changing magnitude.,2,0.3075,false,semantically-reviewed,false,,
P212-E0138,REQUIRES,P212-0256,PATH:M1/2026-07-06-Q-1/Lessons/Problem-3.md,,Choosing a Free-Body Diagram for a Rotating Bead,M1,2026-07-06,/Users/jake/Developer/study/vault/212/M1/2026-07-06-Q-1/Lessons/Problem-3.md,Recognize that constant-speed circular motion has inward acceleration $v^2/r$.,PATH:M1/2026-07-06-Q-1/Lessons/Problem-1.md,,Acceleration in Constant-Speed Circular Motion,M1,2026-07-06,/Users/jake/Developer/study/vault/212/M1/2026-07-06-Q-1/Lessons/Problem-1.md,same-date,true,High,worked_move_equivalent,The lesson directly teaches inward acceleration v squared over r at constant speed.,1,0.6155,false,semantically-reviewed,false,,
P212-E0139,REQUIRES,P212-0257,PATH:M1/2026-07-06-Q-1/Lessons/Problem-3.md,,Choosing a Free-Body Diagram for a Rotating Bead,M1,2026-07-06,/Users/jake/Developer/study/vault/212/M1/2026-07-06-Q-1/Lessons/Problem-3.md,Resolve a vector into horizontal and vertical components.,212-M1-060,212-M1-060,Writing the Vertical Force Equation on a Banked Track,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-6.md,earlier,true,High,worked_move_equivalent,The lesson resolves force vectors into horizontal and vertical components.,1,0.3567,false,semantically-reviewed,false,,
P212-E0140,REQUIRES,P212-0258,PATH:M1/2026-07-06-Q-1/Lessons/Problem-4.md,,Resolving Vertical-Circle Motion with r-t Axes,M1,2026-07-06,/Users/jake/Developer/study/vault/212/M1/2026-07-06-Q-1/Lessons/Problem-4.md,Resolve a vector into components with sine and cosine.,212-M1-060,212-M1-060,Writing the Vertical Force Equation on a Banked Track,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-6.md,earlier,true,High,worked_move_equivalent,The lesson chooses sine and cosine to resolve vectors onto perpendicular axes.,1,0.3806,false,semantically-reviewed,false,,
P212-E0141,REQUIRES,P212-0260,PATH:M1/2026-07-06-Q-1/Lessons/Problem-4.md,,Resolving Vertical-Circle Motion with r-t Axes,M1,2026-07-06,/Users/jake/Developer/study/vault/212/M1/2026-07-06-Q-1/Lessons/Problem-4.md,Use $a_r=v^2/L=\omega^2L$ for motion along a circle of radius $L$.,212-M1-004,212-M1-004,Checking the Magnitude of Centripetal Acceleration,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-9.md,earlier,true,High,worked_move_equivalent,The lesson derives and practices a-r equals v squared over r equals omega squared r.,,,false,semantically-reviewed,false,,
P212-E0142,REQUIRES,P212-0265,212-M2-001,212-M2-001,Finding the Center of Mass of Two Point Masses,M2,2026-07-07,/Users/jake/Developer/study/vault/212/M2/2026-07-07-M2-1/Lessons/Problem-1.md,Multiply each mass by its position.,212-M2-002,212-M2-002,Center of Mass of Two Point Masses,M2,2026-07-07,/Users/jake/Developer/study/vault/212/M2/2026-07-07-M2-1/Lessons/Problem-2.md,same-date,true,High,worked_move_equivalent,The lesson constructs the center-of-mass numerator by pairing each mass with its position.,7,0.2058,false,semantically-reviewed,false,,
P212-E0143,REQUIRES,P212-0278,212-M2-004,212-M2-004,Finding the Center of Mass of Joined Cubes,M2,2026-07-07,/Users/jake/Developer/study/vault/212/M2/2026-07-07-M2-1/Lessons/Problem-4.md,Compute and simplify a mass-weighted average.,212-M2-002,212-M2-002,Center of Mass of Two Point Masses,M2,2026-07-07,/Users/jake/Developer/study/vault/212/M2/2026-07-07-M2-1/Lessons/Problem-2.md,same-date,true,High,worked_move_equivalent,The lesson teaches and practices the mass-weighted average of two positions.,1,0.3954,false,semantically-reviewed,false,,
P212-E0144,REQUIRES,P212-0283,212-M2-006,212-M2-006,Finding a Linear-Density Coefficient From Total Mass,M2,2026-07-07,/Users/jake/Developer/study/vault/212/M2/2026-07-07-M2-1/Lessons/Problem-6.md,Interpret linear density as mass per unit length.,212-M2-020,212-M2-020,Center of Mass from a Linear Density,M2,2026-07-12,/Users/jake/Developer/study/vault/212/M2/2026-07-12-HW-3/Lessons/Problem-4.md,later,true,Medium,concept_equivalent,The lesson interprets a position-dependent linear density as the mass weighting along a rod.,1,0.4175,false,semantically-reviewed,true,CYCLE-007,3
P212-E0145,REQUIRES,P212-0285,212-M2-006,212-M2-006,Finding a Linear-Density Coefficient From Total Mass,M2,2026-07-07,/Users/jake/Developer/study/vault/212/M2/2026-07-07-M2-1/Lessons/Problem-6.md,Evaluate a definite integral from $0$ to the rod length.,212-M2-008,212-M2-008,Center of Mass of a Rod With Linearly Increasing Density,M2,2026-07-08,/Users/jake/Developer/study/vault/212/M2/2026-07-08-M2-2/Lessons/Problem-2.md,later,true,High,worked_move_equivalent,The lesson builds and evaluates definite mass and first-moment integrals on zero to L.,1,0.3395,false,semantically-reviewed,true,CYCLE-007,3
P212-E0146,REQUIRES,P212-0291,212-M2-008,212-M2-008,Center of Mass of a Rod With Linearly Increasing Density,M2,2026-07-08,/Users/jake/Developer/study/vault/212/M2/2026-07-08-M2-2/Lessons/Problem-2.md,"Interpret linear density through $dm=\lambda(x)\,dx$.",212-M2-006,212-M2-006,Finding a Linear-Density Coefficient From Total Mass,M2,2026-07-07,/Users/jake/Developer/study/vault/212/M2/2026-07-07-M2-1/Lessons/Problem-6.md,earlier,true,High,concept_equivalent,The lesson explicitly turns a thin segment into dM equals lambda of x dx.,1,0.3369,false,semantically-reviewed,true,CYCLE-007,3
P212-E0147,REQUIRES,P212-0296,212-M2-009,212-M2-009,Eliminating a Density Constant in a Rod-Inertia Integral,M2,2026-07-08,/Users/jake/Developer/study/vault/212/M2/2026-07-08-M2-2/Lessons/Problem-3.md,"Use $dm=\lambda(x)\,dx$ for a linear mass density.",212-M2-006,212-M2-006,Finding a Linear-Density Coefficient From Total Mass,M2,2026-07-07,/Users/jake/Developer/study/vault/212/M2/2026-07-07-M2-1/Lessons/Problem-6.md,earlier,true,High,worked_move_equivalent,The lesson uses dM equals lambda dx to accumulate a rod's total mass.,2,0.4059,false,semantically-reviewed,false,,
P212-E0148,REQUIRES,P212-0297,212-M2-009,212-M2-009,Eliminating a Density Constant in a Rod-Inertia Integral,M2,2026-07-08,/Users/jake/Developer/study/vault/212/M2/2026-07-08-M2-2/Lessons/Problem-3.md,"Use $I=\int x^2\,dm$ for moment of inertia about the origin.",212-M2-021,212-M2-021,Calculating a Rod's Moment of Inertia from Linear Density,M2,2026-07-12,/Users/jake/Developer/study/vault/212/M2/2026-07-12-HW-3/Lessons/Problem-5.md,later,true,High,worked_move_equivalent,The lesson constructs I as the integral of x squared lambda dx about an origin axis.,1,0.3145,false,semantically-reviewed,false,,
P212-E0149,REQUIRES,P212-0298,212-M2-010,212-M2-010,Moment of Inertia About an Off-Center Rod Pivot,M2,2026-07-08,/Users/jake/Developer/study/vault/212/M2/2026-07-08-M2-2/Lessons/Problem-4.md,Locate the midpoint of a uniform rod at $L/2$ from either end.,212-M2-042,212-M2-042,Balancing a Rod and Sphere About a Support,M2,2026-07-15,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-6.md,later,true,High,concept_equivalent,The lesson places a uniform rod's center of mass and weight at L over two.,4,0.2341,false,semantically-reviewed,true,CYCLE-009,3
P212-E0150,REQUIRES,P212-0300,212-M2-010,212-M2-010,Moment of Inertia About an Off-Center Rod Pivot,M2,2026-07-08,/Users/jake/Developer/study/vault/212/M2/2026-07-08-M2-2/Lessons/Problem-4.md,Square a fraction.,212-M2-024,212-M2-024,Mass Removed from a Uniform Disk,M2,2026-07-12,/Users/jake/Developer/study/vault/212/M2/2026-07-12-HW-3/Lessons/Problem-8.md,later,true,High,worked_move_equivalent,The lesson squares radius fractions and practices turning them into area and mass fractions.,2,0.2943,false,semantically-reviewed,false,,
P212-E0151,REQUIRES,P212-0301,212-M2-010,212-M2-010,Moment of Inertia About an Off-Center Rod Pivot,M2,2026-07-08,/Users/jake/Developer/study/vault/212/M2/2026-07-08-M2-2/Lessons/Problem-4.md,"Use the center-of-mass moment of inertia of a uniform thin rod, $I_{\mathrm{cm}}=\frac{1}{12}mL^2$.",212-M2-045,212-M2-045,Moment of Inertia of a Rod–Ball Composite,M2,2026-07-15,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-9.md,later,true,High,worked_move_equivalent,The lesson explicitly uses the uniform-rod center-axis inertia one twelfth m L squared.,7,0.3169,false,semantically-reviewed,true,CYCLE-009,3
P212-E0152,REQUIRES,P212-0303,212-M2-011,212-M2-011,Comparing Torque Magnitudes From a Diagram,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-1.md,Recognize the angle between two vectors.,212-M2-013,212-M2-013,Finding Torque from a Force at an Angle,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-3.md,same-date,true,High,worked_move_equivalent,The lesson teaches how to identify the tail-to-tail angle between position and force vectors.,1,0.3653,false,semantically-reviewed,false,,
P212-E0153,REQUIRES,P212-0306,212-M2-012,212-M2-012,Finding the Smallest Torque From a Force Diagram,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-2.md,Identifying a rotation axis or pivot,212-M2-010,212-M2-010,Moment of Inertia About an Off-Center Rod Pivot,M2,2026-07-08,/Users/jake/Developer/study/vault/212/M2/2026-07-08-M2-2/Lessons/Problem-4.md,earlier,true,High,worked_move_equivalent,The lesson locates an off-center pivot and measures its separation from the central axis.,1,0.3884,false,semantically-reviewed,false,,
P212-E0154,REQUIRES,P212-0307,212-M2-012,212-M2-012,Finding the Smallest Torque From a Force Diagram,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-2.md,Reading vector directions from a diagram,212-M2-013,212-M2-013,Finding Torque from a Force at an Angle,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-3.md,same-date,true,High,worked_move_equivalent,The lesson reads position and force directions from a diagram before finding their angle.,2,0.3302,false,semantically-reviewed,false,,
P212-E0155,REQUIRES,P212-0313,212-M2-014,212-M2-014,Finding the Direction of a Torque Vector,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-4.md,Position and force vectors,212-M2-013,212-M2-013,Finding Torque from a Force at an Angle,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-3.md,same-date,true,High,concept_equivalent,The lesson explicitly constructs the position vector from pivot to force application and pairs it with the force vector.,1,0.3628,false,semantically-reviewed,false,,
P212-E0156,REQUIRES,P212-0314,212-M2-014,212-M2-014,Finding the Direction of a Torque Vector,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-4.md,Clockwise and counterclockwise rotation,212-M1-035,212-M1-035,Finding Angular Acceleration Direction While Stopping,M1,2026-06-24,/Users/jake/Developer/study/vault/212/M1/2026-06-24-M1-1/Lessons/Problem-3.md,earlier,true,High,concept_equivalent,The lesson repeatedly distinguishes clockwise from counterclockwise rotation and maps each to a direction.,2,0.2211,false,semantically-reviewed,false,,
P212-E0157,REQUIRES,P212-0317,212-M2-015,212-M2-015,Finding a Spool's Angular Acceleration From Tension,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-5.md,Use $\sum\tau=I\alpha$ for rotation about a fixed axle.,212-M2-016,212-M2-016,Finding an Unknown Mass in Rigidly Attached Cylinders,M2,2026-07-09,/Users/jake/Developer/study/vault/212/M2/2026-07-09-M2-3/Lessons/Problem-6.md,same-date,true,High,worked_move_equivalent,The lesson applies tau equals I alpha to a rigid system about its fixed symmetry axle.,,,false,semantically-reviewed,true,CYCLE-010,2
