corpus_row_id,module,assignment_folder,assignment_date,assignment_code,assignment_type,lesson_file,lesson_kind,problem_number,lesson_title,lesson_id,topic_code,prerequisite_section_index,prerequisite_section_count_in_file,prerequisite_ordinal,source_line,source_relative_path,source_path,prerequisite_text,normalized_text,primary_type,secondary_types,math_subtypes,physics_topics,mastery_action,depth_level,depth_label,atomicity,has_condition_or_convention,condition_or_convention_tags,suggested_remediation,contains_math_notation,explicit_prerequisite_link,linked_target,normalized_course_frequency,duplicate_within_lesson,classification_confidence,review_flag,classification_method,classification_notes
P212-0195,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-4.md,Problem lesson,4,Finding the Net-Force Direction in Circular Motion,212-M1-011,MTH212.M1.11,1,1,3,21,M1/2026-07-03-HW-2/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-4.md,"Be able to read left, right, up, and down directions from a side-view diagram.","be able to read left, right, up, and down directions from a side-view diagram",Representation and spatial literacy,,,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0196,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-5.md,Problem lesson,5,Deriving the Angle in a Conical Pendulum,212-M1-028,MTH212.M1.28,1,1,1,19,M1/2026-07-03-HW-2/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-5.md,Resolve a vector into horizontal and vertical components.,resolve a vector into horizontal and vertical components,Mathematical technique,Representation and spatial literacy,Vector mathematics,,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,3,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0197,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-5.md,Problem lesson,5,Deriving the Angle in a Conical Pendulum,212-M1-028,MTH212.M1.28,1,1,2,20,M1/2026-07-03-HW-2/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-5.md,Use $a_r=\dfrac{v^2}{r}=\dfrac{4\pi^2r}{T^2}$ for uniform circular motion with period $T$.,use ar=v^2r=4\pi^2rt^2 for uniform circular motion with period t,"Physics concept, law, or relation",,,Kinematics | Circular and rotational motion,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0198,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-5.md,Problem lesson,5,Deriving the Angle in a Conical Pendulum,212-M1-028,MTH212.M1.28,1,1,3,21,M1/2026-07-03-HW-2/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-5.md,Use inverse trig to solve equations such as $\sin\theta=k$.,use inverse trig to solve equations such as \sin\theta=k,Mathematical technique,,Geometry and trigonometry,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0199,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-6.md,Problem lesson,6,Writing the Vertical Force Equation on a Banked Track,212-M1-060,MTH212.M1.60,1,1,1,19,M1/2026-07-03-HW-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-6.md,Resolve a vector into horizontal and vertical components.,resolve a vector into horizontal and vertical components,Mathematical technique,Representation and spatial literacy,Vector mathematics,,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,3,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0200,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-6.md,Problem lesson,6,Writing the Vertical Force Equation on a Banked Track,212-M1-060,MTH212.M1.60,1,1,2,20,M1/2026-07-03-HW-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-6.md,Use $\sin\theta$ for the component opposite $\theta$ and $\cos\theta$ for the component adjacent to $\theta$.,use \sin\theta for the component opposite \theta and \cos\theta for the component adjacent to \theta,Mathematical technique,,Geometry and trigonometry | Vector mathematics,,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0201,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-6.md,Problem lesson,6,Writing the Vertical Force Equation on a Banked Track,212-M1-060,MTH212.M1.60,1,1,3,21,M1/2026-07-03-HW-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-6.md,Write Newton's second law in one direction as $\sum F_y=ma_y$.,write newton's second law in one direction as \sum fy=may,"Physics concept, law, or relation",,,Forces and Newtonian dynamics,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0202,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-6.md,Problem lesson,6,Writing the Vertical Force Equation on a Banked Track,212-M1-060,MTH212.M1.60,1,1,4,22,M1/2026-07-03-HW-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-6.md,Recognize that circular motion on a level-height track has no vertical acceleration.,recognize that circular motion on a level-height track has no vertical acceleration,Representation and spatial literacy,"Semantic and physical interpretation | Physics concept, law, or relation",,Kinematics | Circular and rotational motion,Recognize,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0203,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-7.md,Problem lesson,7,Resolving Banked-Track Forces Along the Centripetal Direction,212-M1-061,MTH212.M1.61,1,1,1,19,M1/2026-07-03-HW-2/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-7.md,Use $a_c=\dfrac{v^2}{r}$ for constant-speed circular motion.,use ac=v^2r for constant-speed circular motion,"Physics concept, law, or relation",,,Kinematics | Circular and rotational motion,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0204,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-7.md,Problem lesson,7,Resolving Banked-Track Forces Along the Centripetal Direction,212-M1-061,MTH212.M1.61,1,1,2,20,M1/2026-07-03-HW-2/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-7.md,Resolve a tilted vector into perpendicular components using sine and cosine.,resolve a tilted vector into perpendicular components using sine and cosine,Mathematical technique,,Geometry and trigonometry | Vector mathematics,,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0205,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-7.md,Problem lesson,7,Resolving Banked-Track Forces Along the Centripetal Direction,212-M1-061,MTH212.M1.61,1,1,3,21,M1/2026-07-03-HW-2/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-7.md,Assign a positive or negative sign from the chosen axis direction.,assign a positive or negative sign from the chosen axis direction,Representation and spatial literacy,Model condition or reference choice,,,Recall,D1,Retrieval cue,Atomic,true,"Reference axis, pivot, or origin | Sign or direction convention",Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0206,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-8.md,Problem lesson,8,Finding Uphill Friction on a Banked Curve,212-M1-062,MTH212.M1.62,1,1,1,19,M1/2026-07-03-HW-2/Lessons/Problem-8.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-8.md,Resolve a force into components parallel to vertical and radial directions.,resolve a force into components parallel to vertical and radial directions,"Physics concept, law, or relation",Mathematical technique | Representation and spatial literacy,Vector mathematics,Forces and Newtonian dynamics,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0207,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-8.md,Problem lesson,8,Finding Uphill Friction on a Banked Curve,212-M1-062,MTH212.M1.62,1,1,2,20,M1/2026-07-03-HW-2/Lessons/Problem-8.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-8.md,Use $a_r=\dfrac{v^2}{r}$ for uniform circular motion.,use ar=v^2r for uniform circular motion,"Physics concept, law, or relation",,,Kinematics | Circular and rotational motion,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,2,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0208,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-8.md,Problem lesson,8,Finding Uphill Friction on a Banked Curve,212-M1-062,MTH212.M1.62,1,1,3,21,M1/2026-07-03-HW-2/Lessons/Problem-8.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-8.md,Solve two linear force equations for an unknown force.,solve two linear force equations for an unknown force,"Physics concept, law, or relation",,,Forces and Newtonian dynamics,Execute,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0209,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-9.md,Problem lesson,9,Deciding True Statements About Static Friction on a Banked Turn,212-M1-025,MTH212.M1.25,1,1,1,20,M1/2026-07-03-HW-2/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-9.md,Use $a_c=\dfrac{v^2}{r}$ for circular motion.,use ac=v^2r for circular motion,"Physics concept, law, or relation",,,Kinematics | Circular and rotational motion,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0210,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-9.md,Problem lesson,9,Deciding True Statements About Static Friction on a Banked Turn,212-M1-025,MTH212.M1.25,1,1,2,21,M1/2026-07-03-HW-2/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-9.md,Resolve forces on a banked track into vertical and inward components.,resolve forces on a banked track into vertical and inward components,Mathematical technique,Representation and spatial literacy,Vector mathematics,,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0211,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-9.md,Problem lesson,9,Deciding True Statements About Static Friction on a Banked Turn,212-M1-025,MTH212.M1.25,1,1,3,22,M1/2026-07-03-HW-2/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-9.md,Know that static friction can point either way along a surface.,know that static friction can point either way along a surface,"Physics concept, law, or relation",,,Forces and Newtonian dynamics,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0212,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-9.md,Problem lesson,9,Deciding True Statements About Static Friction on a Banked Turn,212-M1-025,MTH212.M1.25,1,1,4,23,M1/2026-07-03-HW-2/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-9.md,Know that static friction has a maximum possible magnitude.,know that static friction has a maximum possible magnitude,"Physics concept, law, or relation",,,Forces and Newtonian dynamics,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0213,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-10.md,Problem lesson,10,Testing Loop-the-Loop Statements,212-M1-063,MTH212.M1.63,1,1,1,20,M1/2026-07-03-HW-2/Lessons/Problem-10.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-10.md,Use $a_c=\dfrac{v^2}{R}$ for circular motion of radius $R$.,use ac=v^2r for circular motion of radius r,"Physics concept, law, or relation",,,Kinematics | Circular and rotational motion,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,2,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0214,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-10.md,Problem lesson,10,Testing Loop-the-Loop Statements,212-M1-063,MTH212.M1.63,1,1,2,21,M1/2026-07-03-HW-2/Lessons/Problem-10.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-10.md,Read a radial force equation in the inward direction.,read a radial force equation in the inward direction,"Physics concept, law, or relation",Mathematical technique,Algebra and formula manipulation,Forces and Newtonian dynamics,Recognize,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0215,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-10.md,Problem lesson,10,Testing Loop-the-Loop Statements,212-M1-063,MTH212.M1.63,1,1,3,22,M1/2026-07-03-HW-2/Lessons/Problem-10.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-10.md,Use conservation of mechanical energy when friction is neglected.,use conservation of mechanical energy when friction is neglected,"Physics concept, law, or relation",Model condition or reference choice,,Forces and Newtonian dynamics | Energy and momentum,Execute,D4,Full prerequisite lesson,Atomic,true,Negligible-loss or frictionless model,Full prerequisite lesson,false,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,High-depth prerequisite should route to dedicated remediation | Focused corpus QA adjustment applied
P212-0216,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-10.md,Problem lesson,10,Testing Loop-the-Loop Statements,212-M1-063,MTH212.M1.63,1,1,4,23,M1/2026-07-03-HW-2/Lessons/Problem-10.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-10.md,Uniform circular motion means circular motion at constant speed.,uniform circular motion means circular motion at constant speed,Semantic and physical interpretation,"Physics concept, law, or relation | Model condition or reference choice",,Kinematics | Circular and rotational motion,Recall,D1,Retrieval cue,Atomic,true,Fixed or constant quantity,Inline reminder,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0217,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-11.md,Problem lesson,11,Finding the Minimum Entry Speed for a Loop-the-Loop,212-M1-029,MTH212.M1.29,1,1,1,19,M1/2026-07-03-HW-2/Lessons/Problem-11.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-11.md,Use $a_c=\dfrac{v^2}{r}$ for circular motion of radius $r$.,use ac=v^2r for circular motion of radius r,"Physics concept, law, or relation",,,Kinematics | Circular and rotational motion,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,2,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0218,M1,2026-07-03-HW-2,2026-07-03,HW-2,Homework,Problem-11.md,Problem lesson,11,Finding the Minimum Entry Speed for a Loop-the-Loop,212-M1-029,MTH212.M1.29,1,1,2,20,M1/2026-07-03-HW-2/Lessons/Problem-11.md,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-11.md,Write a radial force equation with inward as the positive direction.,write a radial force equation with inward as the positive direction,Integrated modeling schema,"Mathematical technique | Physics concept, law, or relation | Model condition or reference choice",Algebra and formula manipulation,Forces and Newtonian dynamics,Execute,D2,Paragraph or micro-example,Atomic,true,Sign or direction convention,Inline paragraph or micro-example,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
